Scheme_Code,Scheme_Name,ISIN_Div_Payout_or_Growth,ISIN_Div_Reinvestment,Net_Asset_Value,Date
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.65,01-Jul-2019
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.6534,01-Oct-2019
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.6579,01-Jan-2020
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.6797,01-Jul-2020
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.6896,01-Oct-2020
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.6987,01-Jan-2021
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.7178,01-Jul-2021
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.5822,01-Oct-2021
119185,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,,INF959L01BL0,1006.76,01-Jul-2022
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1013.5143,01-Jan-2016
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1013.9999,01-Jul-2016
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1018.7317,01-Jan-2018
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1027.1638,01-Oct-2018
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1032.3827,01-Jan-2019
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1038.6445,01-Jul-2019
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1042.5096,01-Oct-2019
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1040.9068,01-Jan-2020
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1039.3793,01-Jul-2020
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1037.2812,01-Oct-2020
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1034.0611,01-Jan-2021
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1026.177,01-Jul-2021
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1027.5097,01-Oct-2021
119187,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,INF959L01BF2,INF959L01BG0,1018.0217,01-Jul-2022
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1005.2775,01-Jan-2016
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1005.1496,01-Jul-2016
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1005.2159,01-Jan-2018
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1005.4989,01-Oct-2018
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.3826,01-Jan-2019
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1005.1661,01-Jul-2019
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.8958,01-Oct-2019
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.4612,01-Jan-2020
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.5417,01-Jul-2020
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.5095,01-Oct-2020
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.5416,01-Jan-2021
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.6578,01-Jul-2021
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.3223,01-Oct-2021
119188,Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,INF959L01BI6,INF959L01BJ4,1004.7088,01-Jul-2022
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,1648.4015,01-Jan-2016
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,1717.5446,01-Jul-2016
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,1909.4532,01-Jan-2018
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2011.2957,01-Oct-2018
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2051.9396,01-Jan-2019
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2127.4611,01-Jul-2019
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2167.76,01-Oct-2019
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2197.3557,01-Jan-2020
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2261.3022,01-Jul-2020
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2280.1531,01-Oct-2020
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2297.8689,01-Jan-2021
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2328.0683,01-Jul-2021
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2346.5944,01-Oct-2021
119186,Navi Ultra Short Term Fund - Direct Plan-Growth Option,INF959L01BC9,,2397.0133,01-Jul-2022
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1005.46,01-Jan-2016
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1005.46,01-Jul-2016
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1005.46,01-Jan-2018
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1009.3882,01-Oct-2018
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1009.3882,01-Jan-2019
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1011.1407,01-Jul-2019
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1013.0321,01-Oct-2019
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1013.0675,01-Jan-2020
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1015.5702,01-Jul-2020
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1015.5702,01-Oct-2020
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1015.5702,01-Jan-2021
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1015.5702,01-Jul-2021
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1015.3501,01-Oct-2021
112648,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,,INF959L01BM8,1015.5702,01-Jul-2022
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1002.8403,01-Jan-2016
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1002.8547,01-Jul-2016
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1001.0961,01-Jan-2018
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1007.3539,01-Oct-2018
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1014.896,01-Jan-2019
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1017.3427,01-Jul-2019
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1019.9918,01-Oct-2019
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1017.7166,01-Jan-2020
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1018.1458,01-Jul-2020
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1014.0746,01-Oct-2020
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1009.4385,01-Jan-2021
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1004.547,01-Jul-2021
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1006.8374,01-Oct-2021
112649,Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,INF959L01BN6,INF959L01BP1,1003.3155,01-Jul-2022
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1004.5163,01-Jan-2016
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1004.3828,01-Jul-2016
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1004.4147,01-Jan-2018
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1004.6482,01-Oct-2018
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1003.6929,01-Jan-2019
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1004.2974,01-Jul-2019
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1003.9656,01-Oct-2019
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1003.7731,01-Jan-2020
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1003.812,01-Jul-2020
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1003.9967,01-Oct-2020
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1005,01-Jan-2021
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1005,01-Jul-2021
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1005,01-Oct-2021
112658,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,INF959L01BQ9,INF959L01AY5,1005,01-Jul-2022
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,1626.0356,01-Jan-2016
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,1688.3524,01-Jul-2016
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,1858.3699,01-Jan-2018
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,1947.9276,01-Oct-2018
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,1982.6748,01-Jan-2019
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2046.6653,01-Jul-2019
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2081.346,01-Oct-2019
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2106.3453,01-Jan-2020
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2160.7834,01-Jul-2020
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2173.7969,01-Oct-2020
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2185.6206,01-Jan-2021
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2204.2725,01-Jul-2021
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2216.6665,01-Oct-2021
112408,Navi Ultra Short Term Fund - Regular Plan-Growth Option,INF959L01BH8,,2248.7647,01-Jul-2022
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Oct-2018
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jan-2019
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1101.3129,01-Jul-2019
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1066.0514,01-Oct-2019
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1086.5091,01-Jan-2020
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1113.5687,01-Jul-2020
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1113.6785,01-Oct-2020
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jan-2021
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jul-2021
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Oct-2021
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jul-2022
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jan-2024
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jul-2024
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jul-2024
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Oct-2024
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jan-2025
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Jul-2025
143498,NIPPON INDIA ULTRA SHORT DURATION FUND - DAILY IDCW OPTION,,INF204K01UC2,1114.15,01-Oct-2025
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Oct-2018
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jan-2019
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1102.8373,01-Jul-2019
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1066.4812,01-Oct-2019
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1089.0841,01-Jan-2020
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jul-2020
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Oct-2020
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jan-2021
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jul-2021
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Oct-2021
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jul-2022
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jan-2024
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jul-2024
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jul-2024
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Oct-2024
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jan-2025
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Jul-2025
143500,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - DAILY IDCW OPTION,,INF204K01YF7,1114.15,01-Oct-2025
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1004.296,01-Oct-2018
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1004.4561,01-Jan-2019
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,991.3143,01-Jul-2019
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,962.7235,01-Oct-2019
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,983.1304,01-Jan-2020
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1011.5186,01-Jul-2020
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1011.592,01-Oct-2020
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1014.6071,01-Jan-2021
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1017.3176,01-Jul-2021
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1017.9112,01-Oct-2021
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1019.8,01-Jul-2022
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1024.2044,01-Jan-2024
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1026.004,01-Jul-2024
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1026.004,01-Jul-2024
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1026.7934,01-Oct-2024
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1027.8021,01-Jan-2025
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1029.689,01-Jul-2025
143497,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01YI1,INF204K01YJ9,1030.7145,01-Oct-2025
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1012.1953,01-Oct-2018
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1013.8697,01-Jan-2019
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1010.0523,01-Jul-2019
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,987.4737,01-Oct-2019
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1008.4,01-Jan-2020
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1016.0573,01-Jul-2020
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1015.0993,01-Oct-2020
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1013.3868,01-Jan-2021
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1022.9944,01-Jul-2021
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1018.0211,01-Oct-2021
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1019.3829,01-Jul-2022
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1019.379,01-Jan-2024
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1019.332,01-Jul-2024
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1019.332,01-Jul-2024
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1019.3345,01-Oct-2024
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1019.4713,01-Jan-2025
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1018.065,01-Jul-2025
143502,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01YK7,INF204K01YL5,1018.3557,01-Oct-2025
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.6458,01-Oct-2018
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.9199,01-Jan-2019
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1080.6071,01-Jul-2019
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1046.5127,01-Oct-2019
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1068.6889,01-Jan-2020
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1093.5971,01-Jul-2020
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1093.0636,01-Oct-2020
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1091.69,01-Jan-2021
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.594,01-Jul-2021
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1091.69,01-Oct-2021
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1091.69,01-Jul-2022
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.4518,01-Jan-2024
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.559,01-Jul-2024
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.559,01-Jul-2024
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.9667,01-Oct-2024
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1093.2383,01-Jan-2025
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1092.863,01-Jul-2025
143501,NIPPON INDIA ULTRA SHORT DURATION FUND - DIRECT Plan - WEEKLY IDCW OPTION,,INF204K01YG5,1093.2212,01-Oct-2025
143499,NIPPON INDIA ULTRA SHORT DURATION FUND - MONTHLY IDCW Option,INF204K01UF5,INF204K01UG3,1002.7,01-Oct-2018
143499,NIPPON INDIA ULTRA SHORT DURATION FUND - MONTHLY IDCW Option,INF204K01UF5,INF204K01UG3,1002.9995,01-Jan-2019
